city,state,lat,lon
Douglas,WY,42.7626,-105.3855
Prosser,WA,46.2232,-119.771
Pinedale,WY,42.8543,-109.8561
Randolph,UT,41.6563,-111.1856
Laramie,WY,41.53478333333333,-105.57379999999999
Montesano,WA,47.0901,-123.5006
Walla Walla,WA,46.0614,-118.3315
Marinette,WI,45.0874,-87.6697
Sussex,VA,36.9457,-77.2539
Balsam Lake,WI,45.4588,-92.415
Lander,WY,42.9208,-108.5913
Green River,WY,41.5196,-109.4714
Elk Grove,CA,38.41565,-121.400375
Nashville,AR,33.9576,-93.8707
Neillsville,WI,44.5494,-90.6112
Calabasas,CA,33.96425,-118.48140000000001
Cheyenne,WY,41.24555000000001,-104.717
Burlingame,CA,37.44310000000001,-122.34573333333333
PATTERSON,CA,37.4826,-121.1648
Rancho Cucamonga,CA,34.28036,-117.25192
Yuma,AZ,32.68579999999999,-114.44864
Lake Arrowhead,CA,34.2606,-117.2016
Montello,WI,43.769,-89.3586
El Cajon,CA,32.88442,-116.89998
San Rafael,CA,38.032333333333334,-122.60721666666666
CONCORD,CA,37.894925,-121.984175
Diamond Bar,CA,34.0066,-117.8098
Davis,CA,39.56456666666667,-121.39826666666666
Highland,CA,36.4136,-119.25919999999999
Rancho Cordova,CA,38.59587500000001,-121.27365
Orange,CA,34.187310000000004,-118.07665
Folsom,CA,38.67445,-121.16395
"San Bernardino, CA",CA,34.8253019,-116.0833144
Novato,CA,38.10832,-122.56751999999999
Fort Pierce,FL,27.427990909090912,-80.37111818181819
Bartlett,IL,41.9794,-88.2063
West Sacramento,CA,38.57795,-121.546175
Westminster,CA,33.755966666666666,-117.99873333333333
Washington,DC,38.895925827814516,-77.0195413907284
Hartford,CT,41.78492291666665,-72.71146666666671
Berthoud,CO,40.2993,-105.1055
Denver,CO,39.74110657894738,-104.83664868421056
Evergreen,CO,39.5797,-105.28205
Nampa,ID,43.60268,-116.61212
Mantorville,MN,44.0657,-92.76
West St. Paul,MN,44.9101545,-93.0802073
Spring Valley,CA,32.872675,-116.9123
West Chicago,IL,41.864149999999995,-88.14545000000001
San Francisco,CA,37.764409210526274,-122.5950618421052
Indianapolis,IN,39.7971177419355,-86.13779193548392
"Prudenville,  MI",MI,44.2983513,-84.6519671
Salem,MO,37.617,-91.5258
Leland,NC,34.268,-78.0578
Mountain Iron,MN,47.5133,-92.6243
Eastchester,NY,40.955,-73.8086
St. Charles,MO,38.7877791,-90.6747372
Great Neck,NY,40.7745625,-73.66612500000001
Battlefield,MO,37.1154066,-93.3642696
Sartell,MN,45.6318,-94.2136
Monmouth Beach,NJ,40.333,-73.9809
Deptford,NJ,39.8271755,-75.1235892
London,OH,40.08766666666667,-82.8746
Farmingdale,NJ,40.2043,-74.1779
Athens,OH,39.75085,-81.54895
White Plains,NY,41.070018181818185,-73.7508
Baldwin,NY,41.71963333333334,-74.5596
Hartsdale,NY,41.0197,-73.8074
Canby,OR,45.2514,-122.6832
Mountain City,TN,36.4657,-81.814
Dickson,TN,36.111450000000005,-87.37625
South Kingstown,RI,41.454944,-71.5394738
Darrouzett,TX,36.4453,-100.3254
Argyle,TX,33.1062,-97.16
Clute,TX,29.0325,-95.4026
"Salem, OR",OR,44.9391565,-123.033121
Farr West,UT,41.2921823,-112.0250017
Spring,TX,30.984054545454534,-97.06364545454542
Franklin,TX,32.2371,-96.13810000000001
South Jordan,UT,40.5541,-111.9539
Layton,UT,41.08625,-111.94890000000001
Chesapeake,VA,36.75075555555556,-76.28296666666668
Cottonwood Heights,UT,40.613474,-111.8256464
West Jordan,UT,40.608333333333334,-111.99106666666667
Bellingham,WA,48.77424,-122.26458
Seattle,WA,47.54428059701491,-122.1496164179104
Taylorsville,UT,40.6676347,-111.9388027
Hanover,VA,37.7701,-77.3216
Verona,VA,38.2037,-79.0059
Marriott-Slaterville,UT,41.2679264,-112.018179
Magna,UT,40.7009,-112.0809
Spanish Fork,UT,40.1099,-111.6462
St. Thomas,VI,18.3429082,-64.9188997
MIDWAY,UT,40.5093,-111.4776
West Valley City,UT,40.6967891,-111.9866954
Teton Village,WY,43.5924,-110.8314
Chester,NH,43.04516666666667,-71.54724444444444
REDDING,CA,40.6302,-122.35958000000001
